hh:mm:ss.ms,gyroX[mdps],gyroY[mdps],gyroZ[mdps],accX[mg],accY[mg],accZ[mg],magX[mG],magY[mG],magZ[mG]
19:35:10.351000,93.0,-100.0,547.0,-86.0,559.0,-176.0,22.0,-205.0,451.0
19:35:10.357000,9.0,-3.0,462.0,154.0,640.0,-196.0,33.0,-199.0,465.0
19:35:10.361000,16.0,61.0,548.0,569.0,657.0,-226.0,33.0,-199.0,465.0
19:35:10.366000,25.0,111.0,735.0,569.0,657.0,-226.0,31.0,-190.0,469.0
19:35:10.371000,11.0,127.0,763.0,939.0,853.0,-205.0,31.0,-190.0,469.0
19:35:10.375000,11.0,128.0,509.0,939.0,853.0,-205.0,31.0,-190.0,469.0
19:35:10.380000,-21.0,106.0,181.0,949.0,1008.0,-189.0,27.0,-184.0,469.0
19:35:10.385000,-47.0,68.0,74.0,930.0,975.0,-177.0,27.0,-184.0,469.0
19:35:10.390000,-65.0,48.0,184.0,852.0,772.0,-189.0,31.0,-193.0,463.0
19:35:10.394000,-49.0,32.0,267.0,647.0,600.0,-230.0,31.0,-193.0,463.0
19:35:10.398000,-49.0,32.0,267.0,440.0,538.0,-261.0,31.0,-193.0,463.0
19:35:10.404000,-7.0,32.0,14.0,336.0,594.0,-284.0,33.0,-205.0,469.0
19:35:10.408000,-2.0,16.0,-72.0,401.0,705.0,-290.0,33.0,-205.0,469.0
19:35:10.413000,-2.0,16.0,-72.0,553.0,734.0,-291.0,31.0,-190.0,457.0
19:35:10.418000,16.0,3.0,-16.0,569.0,761.0,-290.0,31.0,-190.0,457.0
19:35:10.422000,33.0,-27.0,48.0,494.0,819.0,-282.0,31.0,-190.0,457.0
19:35:10.427000,49.0,-49.0,66.0,432.0,808.0,-283.0,31.0,-193.0,466.0
19:35:10.432000,49.0,-62.0,46.0,387.0,768.0,-284.0,31.0,-193.0,466.0
19:35:10.437000,60.0,-72.0,33.0,373.0,746.0,-281.0,33.0,-186.0,468.0
19:35:10.441000,52.0,-81.0,46.0,380.0,746.0,-278.0,33.0,-186.0,468.0
19:35:10.445000,54.0,-87.0,88.0,382.0,786.0,-280.0,33.0,-186.0,468.0
19:35:10.451000,70.0,-99.0,134.0,379.0,838.0,-268.0,33.0,-187.0,466.0
19:35:10.455000,82.0,-107.0,121.0,370.0,866.0,-255.0,33.0,-187.0,466.0
19:35:10.460000,90.0,-105.0,44.0,370.0,866.0,-255.0,30.0,-187.0,465.0
19:35:10.465000,90.0,-100.0,20.0,456.0,752.0,-248.0,30.0,-187.0,465.0
19:35:10.469000,77.0,-97.0,83.0,436.0,724.0,-256.0,30.0,-187.0,465.0
19:35:10.474000,90.0,-77.0,58.0,436.0,724.0,-256.0,40.0,-178.0,472.0
19:35:10.479000,78.0,-41.0,-34.0,316.0,813.0,-276.0,40.0,-178.0,472.0
19:35:10.484000,46.0,-7.0,-71.0,266.0,843.0,-280.0,31.0,-189.0,462.0
19:35:10.488000,30.0,28.0,-63.0,289.0,840.0,-296.0,31.0,-189.0,462.0
19:35:10.492000,8.0,57.0,-72.0,284.0,884.0,-315.0,31.0,-189.0,462.0
19:35:10.498000,-21.0,86.0,-105.0,246.0,937.0,-332.0,42.0,-193.0,463.0
19:35:10.503000,-58.0,112.0,-149.0,218.0,1023.0,-367.0,42.0,-193.0,463.0
19:35:10.507000,-98.0,127.0,-182.0,218.0,1023.0,-367.0,37.0,-189.0,457.0
19:35:10.512000,-138.0,137.0,-193.0,256.0,1050.0,-378.0,37.0,-189.0,457.0
19:35:10.516000,-138.0,137.0,-193.0,311.0,1061.0,-391.0,37.0,-189.0,457.0
19:35:10.521000,-177.0,146.0,-196.0,350.0,1069.0,-402.0,30.0,-193.0,468.0
19:35:10.526000,-219.0,149.0,-207.0,362.0,1078.0,-409.0,30.0,-193.0,468.0
19:35:10.531000,-260.0,151.0,-224.0,364.0,1083.0,-413.0,30.0,-192.0,462.0
19:35:10.535000,-300.0,151.0,-225.0,372.0,1060.0,-416.0,30.0,-192.0,462.0
19:35:10.539000,-326.0,146.0,-201.0,386.0,989.0,-422.0,30.0,-192.0,462.0
19:35:10.545000,-337.0,138.0,-154.0,404.0,893.0,-426.0,34.0,-186.0,459.0
19:35:10.549000,-340.0,130.0,-90.0,420.0,825.0,-431.0,34.0,-186.0,459.0
19:35:10.554000,-323.0,125.0,-27.0,427.0,801.0,-441.0,30.0,-192.0,462.0
19:35:10.559000,-303.0,119.0,21.0,422.0,798.0,-447.0,30.0,-192.0,462.0
19:35:10.563000,-271.0,109.0,71.0,413.0,794.0,-455.0,30.0,-192.0,462.0
19:35:10.568000,-221.0,98.0,111.0,404.0,783.0,-458.0,33.0,-201.0,460.0
19:35:10.573000,-175.0,84.0,137.0,408.0,795.0,-462.0,33.0,-201.0,460.0
19:35:10.578000,-108.0,70.0,158.0,408.0,795.0,-462.0,31.0,-198.0,463.0
19:35:10.582000,-30.0,42.0,166.0,428.0,722.0,-460.0,31.0,-198.0,463.0
19:35:10.586000,32.0,26.0,196.0,434.0,722.0,-460.0,31.0,-198.0,463.0
19:35:10.592000,102.0,0.0,231.0,450.0,618.0,-457.0,31.0,-193.0,465.0
19:35:10.596000,172.0,-22.0,225.0,464.0,734.0,-452.0,31.0,-193.0,465.0
19:35:10.601000,210.0,-56.0,173.0,430.0,908.0,-436.0,33.0,-196.0,462.0
19:35:10.606000,232.0,-64.0,139.0,442.0,955.0,-423.0,33.0,-196.0,462.0
19:35:10.610000,234.0,-79.0,132.0,488.0,929.0,-404.0,33.0,-196.0,462.0
19:35:10.615000,232.0,-99.0,147.0,474.0,943.0,-367.0,30.0,-198.0,466.0
19:35:10.620000,264.0,-118.0,212.0,433.0,905.0,-358.0,30.0,-198.0,466.0
19:35:10.625000,268.0,-97.0,226.0,404.0,846.0,-350.0,33.0,-204.0,457.0
19:35:10.629000,252.0,-88.0,175.0,353.0,938.0,-331.0,33.0,-204.0,457.0
19:35:10.633000,252.0,-88.0,175.0,293.0,1054.0,-301.0,33.0,-204.0,457.0
19:35:10.639000,228.0,-82.0,156.0,268.0,1043.0,-273.0,33.0,-196.0,466.0
19:35:10.643000,207.0,-67.0,168.0,271.0,970.0,-264.0,33.0,-196.0,466.0
19:35:10.648000,212.0,-50.0,165.0,307.0,887.0,-248.0,37.0,-186.0,447.0
19:35:10.653000,223.0,-38.0,164.0,363.0,814.0,-223.0,37.0,-186.0,447.0
19:35:10.657000,233.0,-28.0,196.0,409.0,785.0,-212.0,37.0,-186.0,447.0
19:35:10.662000,243.0,-19.0,240.0,425.0,786.0,-206.0,28.0,-195.0,466.0
19:35:10.667000,257.0,-11.0,273.0,412.0,824.0,-189.0,28.0,-195.0,466.0
19:35:10.672000,255.0,-9.0,265.0,400.0,876.0,-174.0,42.0,-189.0,457.0
19:35:10.676000,254.0,-6.0,241.0,407.0,890.0,-172.0,42.0,-189.0,457.0
19:35:10.680000,250.0,-4.0,242.0,398.0,877.0,-165.0,42.0,-189.0,457.0
19:35:10.686000,236.0,3.0,263.0,367.0,898.0,-160.0,42.0,-178.0,454.0
19:35:10.690000,221.0,10.0,274.0,343.0,915.0,-163.0,42.0,-178.0,454.0
19:35:10.695000,198.0,23.0,278.0,343.0,915.0,-163.0,37.0,-177.0,445.0
19:35:10.700000,174.0,36.0,284.0,293.0,922.0,-156.0,37.0,-177.0,445.0
19:35:10.704000,147.0,51.0,287.0,293.0,922.0,-156.0,37.0,-177.0,445.0
19:35:10.709000,116.0,65.0,304.0,270.0,924.0,-150.0,49.0,-174.0,453.0
19:35:10.714000,91.0,80.0,319.0,262.0,916.0,-149.0,49.0,-174.0,453.0
19:35:10.719000,66.0,96.0,314.0,278.0,894.0,-154.0,42.0,-172.0,457.0
19:35:10.723000,45.0,111.0,296.0,321.0,862.0,-153.0,42.0,-172.0,457.0
19:35:10.727000,45.0,111.0,296.0,370.0,860.0,-157.0,42.0,-172.0,457.0
19:35:10.732000,31.0,127.0,280.0,391.0,868.0,-169.0,48.0,-178.0,447.0
19:35:10.737000,11.0,156.0,275.0,370.0,872.0,-183.0,48.0,-178.0,447.0
19:35:10.742000,11.0,156.0,275.0,316.0,928.0,-191.0,40.0,-168.0,451.0
19:35:10.747000,-11.0,168.0,247.0,264.0,982.0,-195.0,40.0,-168.0,451.0
19:35:10.754000,-68.0,187.0,193.0,296.0,932.0,-209.0,42.0,-168.0,447.0
19:35:10.756000,-68.0,187.0,193.0,296.0,932.0,-209.0,42.0,-168.0,447.0
19:35:10.760000,-86.0,189.0,214.0,342.0,889.0,-216.0,42.0,-168.0,447.0
19:35:10.766000,-109.0,187.0,262.0,390.0,892.0,-223.0,51.0,-172.0,451.0
19:35:10.770000,-129.0,181.0,284.0,441.0,911.0,-227.0,51.0,-172.0,451.0
19:35:10.775000,-154.0,173.0,303.0,474.0,909.0,-228.0,48.0,-171.0,445.0
19:35:10.780000,-172.0,164.0,360.0,465.0,910.0,-226.0,48.0,-171.0,445.0
19:35:10.784000,-198.0,156.0,421.0,431.0,937.0,-221.0,48.0,-171.0,445.0
19:35:10.789000,-222.0,151.0,450.0,398.0,949.0,-222.0,55.0,-168.0,454.0
19:35:10.794000,-240.0,147.0,481.0,384.0,927.0,-223.0,55.0,-168.0,454.0
19:35:10.798000,-256.0,142.0,518.0,396.0,908.0,-222.0,42.0,-175.0,459.0
19:35:10.803000,-268.0,136.0,533.0,396.0,908.0,-222.0,42.0,-175.0,459.0
19:35:10.807000,-263.0,133.0,551.0,420.0,883.0,-228.0,42.0,-175.0,459.0
19:35:10.813000,-245.0,129.0,557.0,435.0,844.0,-236.0,49.0,-162.0,451.0
19:35:10.817000,-216.0,123.0,537.0,443.0,818.0,-247.0,49.0,-162.0,451.0
19:35:10.822000,-192.0,116.0,502.0,447.0,817.0,-251.0,55.0,-171.0,453.0
19:35:10.827000,-173.0,113.0,445.0,442.0,841.0,-251.0,55.0,-171.0,453.0
19:35:10.831000,-152.0,109.0,373.0,441.0,881.0,-259.0,55.0,-171.0,453.0
19:35:10.836000,-133.0,109.0,300.0,441.0,909.0,-272.0,52.0,-162.0,447.0
19:35:10.841000,-114.0,113.0,243.0,441.0,922.0,-287.0,52.0,-162.0,447.0
19:35:10.845000,-114.0,113.0,243.0,428.0,934.0,-300.0,55.0,-153.0,448.0
19:35:10.850000,-97.0,118.0,189.0,403.0,934.0,-313.0,55.0,-153.0,448.0
19:35:10.854000,-76.0,116.0,123.0,400.0,917.0,-328.0,55.0,-153.0,448.0
19:35:10.860000,-49.0,112.0,68.0,433.0,896.0,-344.0,69.0,-166.0,459.0
19:35:10.864000,-16.0,109.0,31.0,482.0,881.0,-356.0,69.0,-166.0,459.0
19:35:10.869000,17.0,103.0,11.0,519.0,879.0,-365.0,52.0,-165.0,442.0
19:35:10.874000,48.0,98.0,15.0,540.0,898.0,-374.0,52.0,-165.0,442.0
19:35:10.878000,79.0,83.0,42.0,546.0,929.0,-378.0,52.0,-165.0,442.0
19:35:10.883000,107.0,62.0,97.0,511.0,973.0,-377.0,57.0,-169.0,442.0
19:35:10.888000,137.0,40.0,153.0,429.0,1034.0,-375.0,57.0,-169.0,442.0
19:35:10.892000,165.0,23.0,185.0,354.0,1072.0,-364.0,54.0,-168.0,445.0
19:35:10.897000,175.0,9.0,226.0,339.0,1066.0,-357.0,54.0,-168.0,445.0
19:35:10.901000,185.0,1.0,294.0,375.0,1043.0,-347.0,54.0,-168.0,445.0
19:35:10.907000,191.0,-7.0,373.0,401.0,1026.0,-326.0,51.0,-174.0,448.0
19:35:10.911000,199.0,-16.0,444.0,401.0,1026.0,-326.0,51.0,-174.0,448.0
19:35:10.916000,207.0,-21.0,518.0,418.0,1004.0,-307.0,55.0,-154.0,448.0
19:35:10.921000,217.0,-20.0,550.0,431.0,992.0,-291.0,55.0,-154.0,448.0
19:35:10.925000,222.0,-15.0,542.0,418.0,997.0,-274.0,55.0,-154.0,448.0
19:35:10.930000,231.0,-13.0,524.0,421.0,990.0,-252.0,55.0,-154.0,444.0
19:35:10.935000,244.0,-10.0,488.0,441.0,984.0,-230.0,55.0,-154.0,444.0
19:35:10.939000,255.0,0.0,431.0,451.0,986.0,-213.0,69.0,-150.0,441.0
19:35:10.944000,263.0,14.0,375.0,443.0,990.0,-203.0,69.0,-150.0,441.0
19:35:10.948000,263.0,14.0,375.0,425.0,998.0,-189.0,69.0,-150.0,441.0
19:35:10.954000,266.0,53.0,256.0,385.0,1029.0,-179.0,66.0,-145.0,436.0
19:35:10.958000,266.0,53.0,256.0,333.0,1069.0,-173.0,66.0,-145.0,436.0
19:35:10.963000,266.0,77.0,169.0,307.0,1083.0,-170.0,63.0,-154.0,450.0
19:35:10.968000,270.0,102.0,79.0,302.0,1085.0,-164.0,63.0,-154.0,450.0
19:35:10.972000,274.0,124.0,-4.0,303.0,1076.0,-159.0,63.0,-154.0,450.0
19:35:10.977000,284.0,151.0,-67.0,287.0,1057.0,-162.0,64.0,-144.0,442.0
19:35:10.982000,304.0,178.0,-116.0,261.0,1044.0,-161.0,64.0,-144.0,442.0
19:35:10.986000,312.0,209.0,-169.0,262.0,1037.0,-149.0,66.0,-151.0,442.0
19:35:10.991000,304.0,241.0,-200.0,287.0,1046.0,-138.0,66.0,-151.0,442.0
19:35:10.995000,296.0,270.0,-188.0,306.0,1075.0,-132.0,66.0,-151.0,442.0
19:35:11.001000,284.0,291.0,-180.0,314.0,1111.0,-117.0,63.0,-144.0,447.0
19:35:11.005000,256.0,303.0,-197.0,330.0,1128.0,-104.0,63.0,-144.0,447.0
19:35:11.010000,222.0,312.0,-208.0,330.0,1128.0,-104.0,58.0,-156.0,430.0
19:35:11.015000,197.0,319.0,-194.0,402.0,1146.0,-108.0,58.0,-156.0,430.0
19:35:11.019000,160.0,317.0,-177.0,392.0,1166.0,-103.0,58.0,-156.0,430.0
19:35:11.024000,134.0,315.0,-171.0,392.0,1166.0,-103.0,60.0,-142.0,432.0
19:35:11.029000,117.0,309.0,-171.0,386.0,1157.0,-105.0,60.0,-142.0,432.0
19:35:11.033000,104.0,303.0,-182.0,411.0,1087.0,-103.0,51.0,-144.0,424.0
19:35:11.038000,103.0,299.0,-214.0,411.0,1087.0,-103.0,51.0,-144.0,424.0
19:35:11.042000,116.0,293.0,-238.0,433.0,1069.0,-104.0,51.0,-144.0,424.0
19:35:11.048000,135.0,279.0,-246.0,458.0,1036.0,-99.0,45.0,-144.0,424.0
19:35:11.052000,166.0,263.0,-264.0,456.0,995.0,-93.0,45.0,-144.0,424.0
19:35:11.057000,211.0,249.0,-303.0,436.0,959.0,-98.0,55.0,-145.0,423.0
19:35:11.062000,254.0,238.0,-359.0,422.0,941.0,-103.0,55.0,-145.0,423.0
19:35:11.066000,254.0,238.0,-359.0,409.0,962.0,-101.0,55.0,-145.0,423.0
19:35:11.071000,289.0,231.0,-410.0,404.0,992.0,-95.0,37.0,-151.0,421.0
19:35:11.075000,306.0,226.0,-431.0,410.0,1010.0,-96.0,37.0,-151.0,421.0
19:35:11.080000,315.0,221.0,-429.0,404.0,1040.0,-87.0,30.0,-142.0,423.0
19:35:11.085000,303.0,205.0,-420.0,399.0,1077.0,-71.0,30.0,-142.0,423.0
19:35:11.090000,283.0,189.0,-394.0,412.0,1072.0,-66.0,42.0,-153.0,424.0
19:35:11.095000,261.0,172.0,-354.0,430.0,1027.0,-65.0,42.0,-153.0,424.0
19:35:11.099000,242.0,155.0,-319.0,448.0,978.0,-71.0,42.0,-153.0,424.0
